Артикул,Название товара,Ссылка,Цена,Цена со скидкой,Бренд
262949,"Сыр плавленый President Ассорти Сырная коллекция треугольники, 140г",https://online.metro-cc.ru/products/president-assorti-8-treugolnikov-140-g-bzmzh,132,0,PRESIDENT
271905,"Сыр Vitalat Перлини 40%, 100г",https://online.metro-cc.ru/products/100g-syr-perlini-40-vitalat-bzmzh,149,0,VITALAT
212494,"Сыр Laime Маасдам полутвердый 45%, 200г",https://online.metro-cc.ru/products/200g-syr-maasdam-45-laime-kusok-bzmzh,293,0,LAIME
214940,"Сыр Natura брынза 45%, 240г",https://online.metro-cc.ru/products/240g-syr-brynza-45-natura-bzmzh,268,0,NATURA
112948,"Сыр Cheese Gallery Чеддер полутвердый 50%, 200г",https://online.metro-cc.ru/products/syr-polutverdyj-cheese-gallery-cheddar-200g,292,0,CHEESE GALLERY
21718,"Сыр плавленый President с грибами треугольники, 140г",https://online.metro-cc.ru/products/president-s-gribami-8-treugolnikov-140-g-bzmzh,132,0,PRESIDENT
271874,"Сыр Hochland Грюнландер классический в нарезке 50%, 130г",https://online.metro-cc.ru/products/130g-syr-gryunlander-50-hochland-klassiches-nar-bzmzh,239,189,HOCHLAND
226209,"Сыр Киприно Гауда полутвердый 45%, 200г",https://online.metro-cc.ru/products/200g-syr-gauda-45-kiprino-kusok-bzmzh,262,0,КИПРИНО
256237,"Сыр камамбер Bonne Minute с белой плесенью 55%, 125г",https://online.metro-cc.ru/products/125g-syr-kamamber-55-bonne-minute-s-beloy-ples-bzmzh,264,0,BONNE MINUTE
238524,"Сыр Schonfeld Пармезан твердый нарезка 45%, 125г",https://online.metro-cc.ru/products/syr-parmezan-schonfeld-narezka-45-125g,295,0,SCHONFELD
227591,"Сыр Laplandia Эдам полутвердый без лактозы нарезка 45%, 120г",https://online.metro-cc.ru/products/syr-laplandia-edam-polutverdiy-bez-laktozy-narezka-45-120g,245,0,LAPLANDIA
353268,"Сыр Предгорье Кавказа Балыковый копченый 45%, 130г",https://online.metro-cc.ru/products/balykovyj-kopchenyj-predgorye-kavkaza-130g-bzmzh,232,0,ПРЕДГОРЬЕ КАВКАЗА
255036,"Сыр Oldenburger Protein Томат-базилик 30%, 200г",https://online.metro-cc.ru/products/200g-syr-protein-30-oldenburger-tomatbazilik-bzmzh,286,259,OLDENBURGER
211645,"Сыр Кабош Levenkaas полутвердый нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-syr-45-kabosh-levenkaas-narezka-bzmzh,229,0,КАБОШ
226199,"Сыр Киприно Вкусный завтрак полутвердый 50%, 180г",https://online.metro-cc.ru/products/180g-syr-50-kiprino-vkusnyy-zavtrak-kusok-bzmzh,211,0,КИПРИНО
643745,"Сыр Kesidis Dairy Фета традиционная, 200г",https://online.metro-cc.ru/products/kesidis-dairy-v-u-200g-bzmzh,218,0,KESIDIS DAIRY
533062,"Сыр Cheese Gallery Чеддер красный полутвердый нарезка 50%, 150г",https://online.metro-cc.ru/products/cheese-gallery-chedder-krasnyj-narezka-45-150g-bzmzh,226,0,CHEESE GALLERY
663842,"Сыр плавленый President Creme De Brie, 125г",https://online.metro-cc.ru/products/president-creme-de-brie-125g-bzmzh,238,0,PRESIDENT
663844,"Сыр плавленый President Creme De Camembert, 125г",https://online.metro-cc.ru/products/president-creme-de-camembert-125g-bzmzh,238,0,PRESIDENT
247662,"Сыр Радость вкуса Маасдам Gold полутвердый 45%, 180г",https://online.metro-cc.ru/products/180g-syr-maasdam-45-radost-vkusa-gold-bzmzh,262,219,РАДОСТЬ ВКУСА
226198,"Сыр Киприно Голландский полутвердый нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-syr-gollandskiy-45-kiprino-narezka-bzmzh,176,0,КИПРИНО
241747,"Сыр Кабош Сливочный полутвердый нарезка 50%, 125г",https://online.metro-cc.ru/products/125g-syr-slivochnyy-50-kabosh-narezka-bzmzh,189,0,КАБОШ
135191,"Сыр плавленый Viola лисички 50%, 200г",https://online.metro-cc.ru/products/plavlennyj-viola-lisichki-50-200g-bzmzh,219,0,VIOLA
203757,"Сыр Viola Тильзитер полутвердый нарезка 45%, 120г",https://online.metro-cc.ru/products/120g-syr-45-viola-tilzit-narezka-bzmzh,222,0,VIOLA
212487,"Сыр Laime Маасдам полутвердый нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-syr-maasdam-45-laime-narezka-bzmzh,198,0,LAIME
117576,"Сыр Радость вкуса Маасдам Gold полутвердый нарезка 45%, 125г",https://online.metro-cc.ru/products/maasdam-gold-radost-vkusa-slajsy-45-125g-bzmzh,212,0,РАДОСТЬ ВКУСА
253614,"Сыр плавленый Карат с окороком в ломтиках 25%, 130г",https://online.metro-cc.ru/products/syr-plavlenyy-karat-s-okorokom-slaysy-25-130g,103,95.9,КАРАТ
254941,"Сыр плавленый President с ветчиной 45%, 200г",https://online.metro-cc.ru/products/200g-syr-plavlenyy-45-president-s-vetchinoy-bzmzh,179,0,PRESIDENT
14585,"Сыр плавленый Карат Янтарь 45%, 230г",https://online.metro-cc.ru/products/karat-yantar-45-230-g,149,0,КАРАТ
203415,"Сыр плавленый Карат кисломолочный 45%, 90г",https://online.metro-cc.ru/products/90g-syr-plavlenyy-45-karat-kislomolochnyy-bzmzh,53.9,0,КАРАТ
134957,"Сыр плавленый Hochland Сливочный с ветчиной в ломтиках 45%, 150г",https://online.metro-cc.ru/products/plavlenyj-hochland-slivochnyj-s-vetchinoj-45-150g-bzmzh,152,0,HOCHLAND
666473,"Сыр плавленый Viola Четыре сыра в ломтиках 45%, 140г",https://online.metro-cc.ru/products/viola-slivochnyj-45-lomtiki-140g,153,125,VIOLA
216562,"Сыр плавленый Viola ветчина в ломтиках 45%, 140г",https://online.metro-cc.ru/products/140g-syr-plavlenyy-45-viola-vetchina-narezka-bzmzh,153,125,VIOLA
226962,"Сыр плавленый Карат сливочный с грибами 45%, 200г",https://online.metro-cc.ru/products/200g-syr-plavlenyy-45-karat-slivochnyy-s-gribami-bzmzh,144,0,КАРАТ
329085,"Сыр плавленый President с грибами в ломтиках 45%, 150г",https://online.metro-cc.ru/products/president-master-buterbrodov-s-gribami-150-g-bzmzh,143,0,PRESIDENT
214931,"Сыр плавленый Карат Янтарь в ломтиках 25%, 130г",https://online.metro-cc.ru/products/130g-syr-plavlenyy-yantar-25-karat-slaysy-bzmzh,88.9,0,КАРАТ
218279,"Сыр плавленый Карат с ветчиной в ломтиках 25%, 130г",https://online.metro-cc.ru/products/130g-syr-plavlenyy-25-karat-s-vetchinoy-slaysy-bzmzh,102,95.9,КАРАТ
552778,"Сыр Galbani Буррата с трюфелем мягкий 50%, 200г",https://online.metro-cc.ru/products/burrata-galbani-s-tryufelyami-200g-bzmzh,469,0,GALBANI
254889,"Сыр Ларец Вяленые томаты-орегано 45%, ~1кг",https://online.metro-cc.ru/products/1kg-syr-45-larets-vyalenye-tomatyoregano-bzmzh,1269,0,ЛАРЕЦ
530732,"Сыр La Paulina Гойя Пармезан 40%, ~5.5кг",https://online.metro-cc.ru/products/gojya-la-paulina-40-47kg-bzmzh,10643.6,0,LA PAULINA
267306,"Сыр Margot Fromages Шеф Савье ГОСТ 20%, 200г",https://online.metro-cc.ru/products/200g-syr-shef-save-20-margot-fromages-gost-bzmzh,1099,999,MARGOT FROMAGES
628301,"Сыр мягкий Ипатов Черная корова с благородной белой плесенью в золе 55%, 125г",https://online.metro-cc.ru/products/myagkij-v-zole-chernaya-korova-125-g-bzmzh,419,0,ИПАТОВ
591775,"Сыр Le Superbe Fior delle Alpi Lustenber твердый 50%, ~1.5кг",https://online.metro-cc.ru/products/lustenberger-fior-delle-alpi-15kg-bzmzh,6148.5,5098.5,LE SUPERBE
103359,"Сыр Depardieu Recommande Manchego Gran Reserva твердый 45%, 250г",https://online.metro-cc.ru/products/manchego-gran-reserva-45-24-mesyaca-250g,789,0,DEPARDIEU RECOMMANDE
657798,"Сыр Ko&Co Страчателла, 200г",https://online.metro-cc.ru/products/art-657798,359,0,KO&CO
270699,"Сыр Le Superbe Раклет 48%, 160г",https://online.metro-cc.ru/products/160g-syr-raklet-48-le-superbe-bzmzh,629,0,LE SUPERBE
657799,"Сыр Ko&Co Буррата, 200г",https://online.metro-cc.ru/products/art-657799,429,0,KO&CO
258060,"Сыр Брест-Литовск Голландский полутвердый 45%, ~3.5кг",https://online.metro-cc.ru/products/syr-brest-litovsk-gollandskiy-polutverdyy-45-35kg,3041.5,0,БРЕСТ-ЛИТОВСК
270989,"Сыр Mozer Ле руж с белой плесенью 50%, 110г",https://online.metro-cc.ru/products/syr-mozer-le-ruzh-s-beloy-plesenyu-50-110g,259,229,MOZER
116264,"Сыр President Mini Snack с красной плесенью 60%, 90г",https://online.metro-cc.ru/products/s-krasnoj-president-mini-snack-60-90g-bzmzh,296,249,PRESIDENT
134954,"Сыр плавленый Hochland Чизбургер в ломтиках 45%, 150г",https://online.metro-cc.ru/products/plavlenyj-hochland-chizburger-45-150g-bzmzh,152,0,HOCHLAND
235350,"METRO Chef Сыр творожный 70%, 2.2кг",https://online.metro-cc.ru/products/metro-chef-syr-tvorozhnyy-70-22kg,1379,0,METRO CHEF
663492,"Сыр Le Superbe Swiss Gourmet для фондю полутвердый 40%, 400г",https://online.metro-cc.ru/products/molokosoderzhaschij-produkt-lesuperbe-dlya-prigotovleniya-syrnogo-sousa-fondyu-400g,1389,1099,LE SUPERBE
258045,"Сыр Брест-Литовск сливочный полутвердый 50%, 150г",https://online.metro-cc.ru/products/syr-brest-litovsk-slivochnyy-polutverdyy-50-150g,212,184,БРЕСТ-ЛИТОВСК
207486,"Тофу Сельский дом классический, 250г",https://online.metro-cc.ru/products/250g-tofu-selskiy-dom-klassicheskiy,134,0,СЕЛЬСКИЙ ДОМ
517948,"Сыр Рокфорти Молодея с голубой плесенью 55%, ~2.6кг",https://online.metro-cc.ru/products/s-goluboj-rokforti-55-26kg-bzmzh,4197.5,0,РОКФОРТИ МОЛОДЕЯ
132378,"Сыр плавленый Карат Дружба 45%, 90г",https://online.metro-cc.ru/products/syr-plavlennyy-45-karat-druzhba-brusok-400g-bzmzh,53.9,0,КАРАТ
258616,"Сыр Hochland Grunlander Чеддер полутвердый нарезка 50%, 130г",https://online.metro-cc.ru/products/130g-syr-chedder-50-grunlander-hochland-narezka-bzmzh,179,169,HOCHLAND
63737,"Сыр Киприно Пармезан твердый 34%, ~1кг",https://online.metro-cc.ru/products/kiprino-parmezan-bez-zamenitelya-molochnyh-zhirov-2-kg,3238,0,КИПРИНО
269339,"Сыр творожный Viola сливочный 70%, 140г",https://online.metro-cc.ru/products/140g-syr-tvorozhnyy-70-viola-slivochnyy-bzmzh,138,119,VIOLA
95362,"Сырный продукт Green Idea Vegmozzarella Моцарелла тертый 24%, 200г",https://online.metro-cc.ru/products/rastitelnyj-mocarella-green-idea-24-200-g,277,0,GREEN IDEA
76692,"Сыр растительный Green Idea Гауда полутвердый нарезка, 150г",https://online.metro-cc.ru/products/art-76692,215,0,GREEN IDEA
258059,"Сыр Савушкин продукт Моцарелла для пиццы полутвердый 40%, ~2.5кг",https://online.metro-cc.ru/products/syr-savushkin-produkt-motsarella-dlya-pitstsy-polutverdyy-40-25kg,1672.5,0,САВУШКИН ПРОДУКТ
666127,"Сыр плавленый Экомилк Сливочный 55%, 400г",https://online.metro-cc.ru/products/syr-ekomilk-plavlenyj-400-g,229,0,ЭКОМИЛК
580550,"Сыр Предгорье Кавказа Бочонок сухой копченый 45%, 500г",https://online.metro-cc.ru/products/suhoj-predgorye-kavkaza-bochonok-kopchenyj-40-paket-500g-bzmzh,1529,0,ПРЕДГОРЬЕ КАВКАЗА
249159,"Сыр Bonfesto Моцарелла мини 45%, 150г",https://online.metro-cc.ru/products/syr-bonfesto-motsarella-mini-45-150g,218,0,BONFESTO
218904,"Сыр творожный Sveza Сливочный 60%, 150г",https://online.metro-cc.ru/products/150g-syr-tvorozhnyy-60-sveza-slivochnyy-bzmzh,113,104,SVEZA
231175,"METRO Chef Сыр швейцарский 50%, 200г",https://online.metro-cc.ru/products/metro-chef-syr-shveytsarskiy-50-200g,339,0,METRO CHEF
267301,"Сыр Margot Fromages Грюйер орехово-сливочный ГОСТ 49%, 200г",https://online.metro-cc.ru/products/200g-syr-gryuyer-49-margot-fromages-gost-bzmzh,969,899,MARGOT FROMAGES
134953,"Сыр плавленый Hochland Сэндвич в ломтиках 45%, 150г",https://online.metro-cc.ru/products/plavlenyj-hochland-sendvich-45-150g-bzmzh,152,0,HOCHLAND
653263,"Сыр Ko&Co Бюш Де Шевр козий свежий мягкий 45%, 100г",https://online.metro-cc.ru/products/kozij-ko-co-svezhij-byush-de-shevr-100g-bzmzh,409,0,KO&CO
211344,"Сыр Columbus Маасдам копченый нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-syr-maasdam-45-columbus-kopchenyy-narezka-bzmzh,217,0,COLUMBUS
241748,"Сыр Кабош Neerlander Strong полутвердый 50%, 180г",https://online.metro-cc.ru/products/180g-syr-neerlander-strong-50-kabosh-kusok-bzmzh,409,309,КАБОШ
105785,"Сыр Белебеевский Купеческий полутвердый 52%, 190г",https://online.metro-cc.ru/products/bmk-kupecheskij-52-190g,216,0,БЕЛЕБЕЕВСКИЙ
426353,"Сыр Mlekara Sabac А ла Каймак мягкий 70%, 150г",https://online.metro-cc.ru/products/mlekara-sabac-a-la-kajmak-myagkij-70-150-g-bzmzh,169,0,MLEKARA SABAC
134955,"Сыр плавленый Hochland с ветчиной в ломтиках 45%, 150г",https://online.metro-cc.ru/products/plavlenyj-hochland-s-vetchinoj-45-150g-bzmzh,152,0,HOCHLAND
122603,"Сыр Cheese Gallery Эмменталь полутвердый нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-45-sneese-gallery-emment-slajs-bzmzh,209,0,CHEESE GALLERY
263623,"Продукт плавленый Сырно Сытно копченый колбасный 40%, ~800г",https://online.metro-cc.ru/products/produkt-plavlenyy-syrno-sytno-kopchenyy-kolbasnyy-40-800g,152.8,135.2,СЫРНО СЫТНО
267302,"Сыр Margot Fromages деревенский горный орехово-пряный ГОСТ 49%, 200г",https://online.metro-cc.ru/products/200g-syr-derevenskiy-49-margot-fromages-gornyy-gost-bzmzh,739,699,MARGOT FROMAGES
228768,"Сыр Экомилк Fetica Греческий рассольный 40%, 490г",https://online.metro-cc.ru/products/490g-syr-rassoln-40-ekomilk-fetica-grecheskiy-bzmzh,289,0,ЭКОМИЛК
530747,"Сыр La Paulina реджанито круг 45%, ~6.8кг",https://online.metro-cc.ru/products/redzhanito-la-paulina-krug-45-68kg-bzmzh,12369.2,0,LA PAULINA
575072,"Сыр Alti Brie мягкий 60%, 125г",https://online.metro-cc.ru/products/bri-alti-125-g-bzmzh,299,0,ALTI
220310,"Сыр Alti Camembert мягкий 50%, 100г",https://online.metro-cc.ru/products/100g-syr-kamamber-50-alti-pasterizovannyy-bzmzh,256,0,ALTI
47625,"Сыр Alti Camembert мягкий 50%, 125г",https://online.metro-cc.ru/products/alti-kamamber-50-bez-zamenitelya-molochnyh-zhirov-125-g,299,0,ALTI
584288,"Сыр President Brie 60%, ~2.9кг",https://online.metro-cc.ru/products/art-584288,6261.1,5840.6,PRESIDENT
220309,"Сыр Alti Brie мягкий 60%, 100г",https://online.metro-cc.ru/products/100g-syr-bri-60-alti-pasterizovannyy-bzmzh,244,0,ALTI
258050,"Сыр Брест-Литовск Маасдам полутвердый нарезка 45%, 130г",https://online.metro-cc.ru/products/syr-brest-litovsk-maasdam-polutverdyy-45-130g,189,169,БРЕСТ-ЛИТОВСК
247929,"Сыр творожный Hochland Professional Cremette 65%, 2.2кг",https://online.metro-cc.ru/products/22kg-syr-tvopozh-65-hochland-cremette-professional-bzmzh,1759,0,HOCHLAND
534735,"Сыр творожный Hochland сливочный 60%, 220г",https://online.metro-cc.ru/products/hochland-220g-bzmzh,224,169,HOCHLAND
247930,"Сыр творожный Hochland Professional Cremette 65%, 1кг",https://online.metro-cc.ru/products/1kg-syr-tvopozh-65-hochland-cremette-professional-gost-bzmzh,899,0,HOCHLAND
13270,"Сыр Cooking Кремчиз мягкий 70%, 5.5кг",https://online.metro-cc.ru/products/cooking-kremchiz-55kg-bzmzh,3599,0,COOKING
220191,"Сыр творожный Савушкин продукт Сливочный 65%, 2.4кг",https://online.metro-cc.ru/products/24kg-syr-tvorozhnyy-65-savushkin-produkt-bzmzh,1429,0,САВУШКИН ПРОДУКТ
119948,"METRO Chef Сыр Гауда 45%, 500г",https://online.metro-cc.ru/products/500g-48-gauda-metro-chef-kusok-bzmzh,509,0,METRO CHEF
116701,"METRO Chef Сыр Рикотта 45%, 500г",https://online.metro-cc.ru/products/500g-syr-45-metro-chef-rikotta-bzmzh,263,0,METRO CHEF
258615,"Сыр Hochland Grunlander Тильзитер полутвердый нарезка 45%, 130г",https://online.metro-cc.ru/products/130g-syr-tilziter-45-grunlander-hochland-nar-bzmzh,179,169,HOCHLAND
436558,"Сыр творожный Mlekara Sabac Каймак мягкий сливочный 70%, 2кг",https://online.metro-cc.ru/products/kajmak-sabao-ad-70-2kg-bzmzh,1639,1539,MLEKARA SABAC
241744,"Сыр Великие Луки Пармезан твердый 40%, ~875г",https://online.metro-cc.ru/products/875g-syr-parmezan-40-velikie-luki-bzmzh,1127.88,0,ВЕЛИКИЕ ЛУКИ
216565,"Сыр Viola Royal Cheese Parmesan твердый 40%, 200г",https://online.metro-cc.ru/products/200g-syr-tverd-40-royal-cheese-parmesan-viola-bzmzh,479,379.01,VIOLA
228623,"Сыр Сваля легкий полутвердый нарезка 35%, 150г",https://online.metro-cc.ru/products/150g-syr-legkiy-35-svalya-narezka-bzmzh,278,159.01,СВАЛЯ
531453,"Сыр Предгорье Кавказа Чечил-спагетти 45%, 110г",https://online.metro-cc.ru/products/predgorye-kavkaza-chechil-spagetti-45-110-g-bzmzh,196,0,ПРЕДГОРЬЕ КАВКАЗА
471056,"Сыр Киприно Витязь полутвердый 50%, ~1.5кг",https://online.metro-cc.ru/products/vityaz-kiprino-15kg-bzmzh,1498.5,0,КИПРИНО
134937,"Сыр плавленый Hochland сливочный треугольники 50%, 140г",https://online.metro-cc.ru/products/plavlennyj-hochland-slivochnyj-50-140g-bzmzh,165,0,HOCHLAND
105794,"Сыр Белебеевский Российский полутвердый 50%, 190г",https://online.metro-cc.ru/products/bmk-rossijskij-50-190g,227,0,БЕЛЕБЕЕВСКИЙ
105798,"Сыр Белебеевский полутвердый 45%, 190г",https://online.metro-cc.ru/products/belebeevskij-45-190g,211,0,БЕЛЕБЕЕВСКИЙ
133351,"Крем-сыр творожный Lubimo & Zdravo 65%, 2кг",https://online.metro-cc.ru/products/tvorozhnyj-65-lubimo-zdravo-2kg-bzmzh,1199,0,LUBIMO & ZDRAVO
262036,"Сыр козий President Snack с белой плесенью 50%, 90г",https://online.metro-cc.ru/products/syr-koziy-president-snack-s-beloy-plesenyu-50-90g,294,259,PRESIDENT
116244,"Сырная тарелка Cheese Gallery Special, 205г",https://online.metro-cc.ru/products/special-cheese-gallery-205g-bzmzh,829,0,CHEESE GALLERY
116245,"Сырная тарелка Cheese Gallery Gourmet, 205г",https://online.metro-cc.ru/products/gourmet-cheese-gallery-205g-bzmzh,669,0,CHEESE GALLERY
593333,"Сыр Ko&Co Бюш Де Шевр козий с плесенью мягкий 6 дней выдержки 45%, 90г",https://online.metro-cc.ru/products/myagkij-ko-co-s-plesenyu-byush-de-shevr-6-dnej-vyderzhki-45-90g,389,0,KO&CO
119940,"METRO Chef Сыр Пармезан сухой 32%, 100г",https://online.metro-cc.ru/products/metro-chef-parmezan-suhoj-32-100g-bzmzh,389,0,METRO CHEF
121465,"Сыр Galbani Рикотта мягкий 34%, 230г",https://online.metro-cc.ru/products/rikotta-galbani-34-230g-bzmzh,206,0,GALBANI
234234,"Сыр Galbani Рикотта козий 34%, 230г",https://online.metro-cc.ru/products/syr-rikotta-galbani-koziy-34-230g,389,0,GALBANI
217980,"Сыр Pinar Бейаз мягкий сливочный 62%, 180г",https://online.metro-cc.ru/products/180g-syr-myagkiy-slivochnyy-beyaz-62-pinar-bzmzh,272,0,PINAR
105796,"Сыр Белебеевский Медовый полутвердый 45%, 190г",https://online.metro-cc.ru/products/bmk-medovyj-45-190g,217,0,БЕЛЕБЕЕВСКИЙ
259179,"Сыр Сваля Дваро сливочный нарезка 50%, 125г",https://online.metro-cc.ru/products/125g-syr-slivochnyy-50-svalya-dvaro-narezka-bzmzh,185,129,СВАЛЯ
658143,Сыр Ровеньки Голландский полутвердый 45%,https://online.metro-cc.ru/products/gollandskij-45-rovenki-bzmzh,719,0,РОВЕНЬКИ
235695,"Сыр мягкий Pretto Моцарелла нарезка кубики 45%, 150г",https://online.metro-cc.ru/products/syr-motsarella-pretto-kubiki-45-150g,221,0,PRETTO
659347,Сыр Ровеньки Сметанковый полутвердый 45%,https://online.metro-cc.ru/products/smetankovyj-50-rovenki-bzmzh,779,0,РОВЕНЬКИ
236610,"Сыр Умалат рассольный 45%, 200г",https://online.metro-cc.ru/products/200g-syr-rassolnyy-45-umalat-chanah-bzmzh,253,0,УМАЛАТ
659353,Сыр Ровеньки Королевский полутвердый 45%,https://online.metro-cc.ru/products/korolevskij-rovenki-bzmzh,799,0,РОВЕНЬКИ
599444,"Продукт рассольный Сиртаки Original комбинированный для греческого салата 55%, 500г",https://online.metro-cc.ru/products/sirtaki-original-dlya-grecheskogo-salata-500g-bzmzh,277,0,СИРТАКИ
659354,Сыр Карлов двор Гауда полутвердый 45%,https://online.metro-cc.ru/products/gauda-karlov-dvor-bzmzh,949,0,КАРЛОВ ДВОР
659349,Сыр Карлов двор Тильзитер полутвердый 45%,https://online.metro-cc.ru/products/tilziter-karlov-dvor-bzmzh,1119,0,КАРЛОВ ДВОР
639965,"Продукт рассольный Сиртаки Original комбинированный для греческого салата, 1кг",https://online.metro-cc.ru/products/produkt-sirtaki-original-1kg,519,0,СИРТАКИ
216732,"Сыр плавленый Viola Грибной жульен 35%, 400г",https://online.metro-cc.ru/products/syr-viola-plavlennyy-gribnoy-zhulen-35-400g,369,0,VIOLA
593629,"Сыр Ko&Co Бюш Де Шевр мягкий с плесенью в золе 45%, 85г",https://online.metro-cc.ru/products/byush-de-shevr-v-zole-koco-85-g,359,0,KO&CO
258052,"Сыр Брест-Литовск Чеддер полутвердый нарезка 45%, 130г",https://online.metro-cc.ru/products/syr-brest-litovsk-chedder-polutverdyy-45-130g,189,0,БРЕСТ-ЛИТОВСК
593628,"Сыр Ko&Co Бюш Де Шевр мягкий свежий 45%, 100г",https://online.metro-cc.ru/products/byush-de-shevr-koco-100-g,329,0,KO&CO
256825,"Сыр Эконива Сулугуни 45%, 300г",https://online.metro-cc.ru/products/300g-syr-suluguni-45-ekoniva-bzmzh,386.7,0,ЭКОНИВА
238550,"Сыр President Чечил копченый с дымком 40%, 100г",https://online.metro-cc.ru/products/syr-chechil-president-kopchenyy-s-dymkom-40-100g,187,0,PRESIDENT
658158,Сыр Ровеньки Российский молодой полутвердый 45%,https://online.metro-cc.ru/products/rossijskij-molodoj-45-rovenki-bzmzh,899,0,РОВЕНЬКИ
368476,"Сыр творожный Hochland Cremette Professional 65%, 10кг",https://online.metro-cc.ru/products/hochland-cremette-10kg-bzmzh,5999,0,HOCHLAND
658176,"Сыр Ровеньки Пошехонский твердый 45%, ~1.6кг",https://online.metro-cc.ru/products/poshehonskij-45-rovenki-bzmzh,1079,0,РОВЕНЬКИ
659346,Сыр Ровеньки Сливочный Ровеньский полутвердый 45%,https://online.metro-cc.ru/products/slivochnyj-50-rovenki-bzmzh,769,0,РОВЕНЬКИ
217981,"Сыр Pinar Labne чеснок-зеленый лук 60%, 180г",https://online.metro-cc.ru/products/180g-krem-syr-labne-60-pinar-chesnok-zelen-luk-bzmzh,264,0,PINAR
